query_id,query_text,query_intent,expected_category_l2,difficulty,candidate_rank,source_index_rank,similarity_score,product_id,title,candidate_category_l2,candidate_raw_label,candidate_attributes,image_path,relevance_grade,review_notes
mouse_01,USB有线游戏鼠标,USB、有线、游戏用途,鼠标,multi_attribute,3,28,0.362398,526413502198,赛睿有线鼠标维修理永不双击连击换新品黄金触点微动移动失灵挑垫,鼠标,有线鼠标,"{""接口类型"":[""RS(方口)""],""工作方式"":[""光学""],""按键数"":[""3个""],""光学分辨率"":[""3200dpi""]}",data/images/week1_v3/526413502198.webp,0,
mouse_01,USB有线游戏鼠标,USB、有线、游戏用途,鼠标,multi_attribute,4,69,0.341594,611726909441,相思豆有线鼠标男女生游戏办公家用笔记本电脑静音无声usb原装,鼠标,有线鼠标,"{""接口类型"":[""USB""],""工作方式"":[""光电""],""按键数"":[""3个""],""光学分辨率"":[""1000dpi""]}",data/images/week1_v3/611726909441.webp,2,
mouse_01,USB有线游戏鼠标,USB、有线、游戏用途,鼠标,multi_attribute,5,70,0.341347,551505692433,英菲克PM6无线游戏鼠标充电静音电脑台式笔记本办公家用无限光电电竞吃鸡牧马人机械男女生苹果华硕联想小米,鼠标,无线鼠标,"{""接口类型"":[""USB""],""工作方式"":[""光电""],""按键数"":[""6个""],""光学分辨率"":[""1600dpi""]}",data/images/week1_v3/551505692433.webp,0,
mouse_01,USB有线游戏鼠标,USB、有线、游戏用途,鼠标,multi_attribute,6,76,0.339847,624045706761,英菲克M602游戏充电无线鼠标静音无声发光lol机械电竞办公联想电脑家用cf穿越火线吃鸡宏台式笔记本专用无限,鼠标,无线鼠标,"{""工作方式"":[""光电""],""按键数"":[""6个""],""光学分辨率"":[""1600dpi""]}",data/images/week1_v3/624045706761.webp,0,
mouse_01,USB有线游戏鼠标,USB、有线、游戏用途,鼠标,multi_attribute,7,80,0.339209,615426464241,雷蛇技术正品赛德斯烽影牧马人机械键盘鼠标套装有线青轴黑轴电竞,键盘,键盘,"{""接口类型"":[""USB""]}",data/images/week1_v3/615426464241.webp,0,
mouse_01,USB有线游戏鼠标,USB、有线、游戏用途,鼠标,multi_attribute,8,87,0.336111,547969224770,成都飞天包邮追光豹无线鼠标101B三档切换1600dpi纯白色小巧舒适,鼠标,无线鼠标,"{""工作方式"":[""光电""],""按键数"":[""2个""],""光学分辨率"":[""1600dpi""]}",data/images/week1_v3/547969224770.webp,0,
mouse_01,USB有线游戏鼠标,USB、有线、游戏用途,鼠标,multi_attribute,9,108,0.324885,557414216305,Razer雷蛇狂蛇幻彩RGB台式电脑有线电竞游戏鼠标原幻目灵蛇,鼠标,有线鼠标,"{""接口类型"":[""USB""],""工作方式"":[""光电""],""按键数"":[""3个""],""光学分辨率"":[""3500dpi""]}",data/images/week1_v3/557414216305.webp,2,
mouse_01,USB有线游戏鼠标,USB、有线、游戏用途,鼠标,multi_attribute,10,121,0.319946,580390189481,电脑鼠标有线华硕联想通用 台式小型女士简约儿童迷你办公手提USB,鼠标,有线鼠标,"{""接口类型"":[""USB""],""工作方式"":[""光学""],""按键数"":[""3个""],""光学分辨率"":[""800dpi""]}",data/images/week1_v3/580390189481.jpg,0,
mouse_01,USB有线游戏鼠标,USB、有线、游戏用途,鼠标,multi_attribute,11,130,0.317766,594163110869,方正usb有线鼠标办公室台式机电脑办公用笔记本家用游戏扁口鼠标,鼠标,有线鼠标,"{""接口类型"":[""USB""],""工作方式"":[""光电""],""按键数"":[""3个""],""光学分辨率"":[""1000dpi""]}",data/images/week1_v3/594163110869.webp,2,
mouse_01,USB有线游戏鼠标,USB、有线、游戏用途,鼠标,multi_attribute,12,132,0.317342,601447163749,Logitech/ 罗技G304 无线电竞游戏鼠标GPRO无线版吃鸡HERO引擎,鼠标,无线鼠标,"{""接口类型"":[""USB""],""工作方式"":[""激光""],""按键数"":[""5个""],""光学分辨率"":[""其他/other""]}",data/images/week1_v3/601447163749.webp,0,
mouse_01,USB有线游戏鼠标,USB、有线、游戏用途,鼠标,multi_attribute,13,142,0.312322,614646720550,冰豹ROCCAT幽灵豹KOVA艾摩对称左右手有线电竞游戏鼠标电脑笔记本男女生通用台式专业宏编程吃鸡LOL穿越火线,鼠标,有线鼠标,"{""接口类型"":[""USB""],""工作方式"":[""光电""],""光学分辨率"":[""7000dpi""]}",data/images/week1_v3/614646720550.webp,2,
mouse_01,USB有线游戏鼠标,USB、有线、游戏用途,鼠标,multi_attribute,14,151,0.309343,613838754353,机械键盘青轴复古电镀朋克机械键盘有线游戏和平精英吃鸡游戏办公,键盘,键盘,"{""接口类型"":[""USB""]}",data/images/week1_v3/613838754353.webp,0,
mouse_01,USB有线游戏鼠标,USB、有线、游戏用途,鼠标,multi_attribute,15,170,0.3036,562296958075,双飞燕无线鼠标 G3-220N笔记本台式电脑省电办公家用商务游戏光电,鼠标,无线鼠标,"{""接口类型"":[""USB""],""工作方式"":[""光电""],""按键数"":[""3个""],""光学分辨率"":[""1000dpi""]}",data/images/week1_v3/562296958075.webp,0,
mouse_01,USB有线游戏鼠标,USB、有线、游戏用途,鼠标,multi_attribute,16,176,0.300726,535288743349,黑爵AK60樱桃轴机械键盘cherry原厂青轴黑轴茶轴红轴电竞侧刻RGB,键盘,键盘,"{""接口类型"":[""USB""]}",data/images/week1_v3/535288743349.webp,0,
mouse_01,USB有线游戏鼠标,USB、有线、游戏用途,鼠标,multi_attribute,17,190,0.297168,621593539222,雷蛇技术正品黑爵蒸汽朋克游戏机械键盘黑轴青轴茶轴红轴电竞网红,键盘,键盘,"{""接口类型"":[""USB""]}",data/images/week1_v3/621593539222.webp,0,
mouse_01,USB有线游戏鼠标,USB、有线、游戏用途,鼠标,multi_attribute,18,194,0.296463,594830440707,卓威ZOWIE ec2a/ec1a/ec2b/ZA123/FK1+S2/EC2-A 电竞游戏明基鼠标,鼠标,有线鼠标,"{""接口类型"":[""USB""],""工作方式"":[""光电""],""按键数"":[""5个""],""光学分辨率"":[""3200dpi""]}",data/images/week1_v3/594830440707.webp,2,
mouse_01,USB有线游戏鼠标,USB、有线、游戏用途,鼠标,multi_attribute,19,195,0.29632,620263779404,无线鼠标充电式蓝牙双模版静音无声男女生可爱超薄滑鼠灵敏简约无限电脑笔记本办公家用适用mac联想华为戴尔,鼠标,无线鼠标,"{""接口类型"":[""USB""],""工作方式"":[""光电""],""按键数"":[""3个""],""光学分辨率"":[""1600dpi""]}",data/images/week1_v3/620263779404.webp,0,
mouse_01,USB有线游戏鼠标,USB、有线、游戏用途,鼠标,multi_attribute,20,196,0.29626,593174187042,爱国者AIGO新款无线鼠标省电游戏办公商务便携笔记本台式电脑USB,鼠标,有线鼠标,"{""接口类型"":[""USB""],""工作方式"":[""光电""],""按键数"":[""3个""],""光学分辨率"":[""1600dpi""]}",data/images/week1_v3/593174187042.png,0,
mouse_02,无线人体工学办公鼠标,无线、人体工学、办公用途,鼠标,multi_attribute,1,7,0.386793,620263779404,无线鼠标充电式蓝牙双模版静音无声男女生可爱超薄滑鼠灵敏简约无限电脑笔记本办公家用适用mac联想华为戴尔,鼠标,无线鼠标,"{""接口类型"":[""USB""],""是否支持人体工程学"":[""支持""],""工作方式"":[""光电""]}",data/images/week1_v3/620263779404.webp,2,
mouse_02,无线人体工学办公鼠标,无线、人体工学、办公用途,鼠标,multi_attribute,2,10,0.379422,611726909441,相思豆有线鼠标男女生游戏办公家用笔记本电脑静音无声usb原装,鼠标,有线鼠标,"{""接口类型"":[""USB""],""是否支持人体工程学"":[""支持""],""工作方式"":[""光电""]}",data/images/week1_v3/611726909441.webp,0,
mouse_02,无线人体工学办公鼠标,无线、人体工学、办公用途,鼠标,multi_attribute,3,21,0.368208,594163110869,方正usb有线鼠标办公室台式机电脑办公用笔记本家用游戏扁口鼠标,鼠标,有线鼠标,"{""接口类型"":[""USB""],""是否支持人体工程学"":[""支持""],""工作方式"":[""光电""]}",data/images/week1_v3/594163110869.webp,0,
mouse_02,无线人体工学办公鼠标,无线、人体工学、办公用途,鼠标,multi_attribute,4,40,0.35861,547969224770,成都飞天包邮追光豹无线鼠标101B三档切换1600dpi纯白色小巧舒适,鼠标,无线鼠标,"{""工作方式"":[""光电""]}",data/images/week1_v3/547969224770.webp,0,
mouse_02,无线人体工学办公鼠标,无线、人体工学、办公用途,鼠标,multi_attribute,5,51,0.35403,562296958075,双飞燕无线鼠标 G3-220N笔记本台式电脑省电办公家用商务游戏光电,鼠标,无线鼠标,"{""接口类型"":[""USB""],""是否支持人体工程学"":[""支持""],""工作方式"":[""光电""]}",data/images/week1_v3/562296958075.webp,2,
mouse_02,无线人体工学办公鼠标,无线、人体工学、办公用途,鼠标,multi_attribute,6,57,0.35118,580333585585,达尔优LM109执法官台式电脑鼠标牧马人游戏有线发光USB吃鸡电脑笔记本办公家用LOL电竞大司马骚男外设店CF,鼠标,有线鼠标,"{""接口类型"":[""USB""],""是否支持人体工程学"":[""支持""],""工作方式"":[""光电""]}",data/images/week1_v3/580333585585.webp,0,
mouse_02,无线人体工学办公鼠标,无线、人体工学、办公用途,鼠标,multi_attribute,7,59,0.350642,551505692433,英菲克PM6无线游戏鼠标充电静音电脑台式笔记本办公家用无限光电电竞吃鸡牧马人机械男女生苹果华硕联想小米,鼠标,无线鼠标,"{""接口类型"":[""USB""],""是否支持人体工程学"":[""支持""],""工作方式"":[""光电""]}",data/images/week1_v3/551505692433.webp,2,
mouse_02,无线人体工学办公鼠标,无线、人体工学、办公用途,鼠标,multi_attribute,8,70,0.347257,556323099133,华为原装无线蓝牙鼠标 轻薄便携荣耀笔记本matebook13/X pro鼠标,鼠标,无线鼠标,"{""工作方式"":[""光电""]}",data/images/week1_v3/556323099133.webp,0,
mouse_02,无线人体工学办公鼠标,无线、人体工学、办公用途,鼠标,multi_attribute,9,73,0.346443,598779879631,MVTV梦田 M520海妖职业电子竞技游戏RGB鼠标七彩流光网吧吃鸡包邮,鼠标,有线鼠标,"{""接口类型"":[""USB""],""是否支持人体工程学"":[""支持""],""工作方式"":[""光电""]}",data/images/week1_v3/598779879631.webp,0,
mouse_02,无线人体工学办公鼠标,无线、人体工学、办公用途,鼠标,multi_attribute,10,77,0.344949,522712107019,微软Sculpt Ergonomic人体工学无线鼠标大馒头鼠标win10鼠标顺丰,鼠标,无线鼠标,"{""是否支持人体工程学"":[""支持""],""工作方式"":[""蓝影""]}",data/images/week1_v3/522712107019.webp,2,
mouse_02,无线人体工学办公鼠标,无线、人体工学、办公用途,鼠标,multi_attribute,11,104,0.336049,601447163749,Logitech/ 罗技G304 无线电竞游戏鼠标GPRO无线版吃鸡HERO引擎,鼠标,无线鼠标,"{""接口类型"":[""USB""],""是否支持人体工程学"":[""支持""],""工作方式"":[""激光""]}",data/images/week1_v3/601447163749.webp,0,
mouse_02,无线人体工学办公鼠标,无线、人体工学、办公用途,鼠标,multi_attribute,12,105,0.335852,580390189481,电脑鼠标有线华硕联想通用 台式小型女士简约儿童迷你办公手提USB,鼠标,有线鼠标,"{""接口类型"":[""USB""],""是否支持人体工程学"":[""支持""],""工作方式"":[""光学""]}",data/images/week1_v3/580390189481.jpg,0,
mouse_02,无线人体工学办公鼠标,无线、人体工学、办公用途,鼠标,multi_attribute,13,109,0.333828,593174187042,爱国者AIGO新款无线鼠标省电游戏办公商务便携笔记本台式电脑USB,鼠标,有线鼠标,"{""接口类型"":[""USB""],""是否支持人体工程学"":[""支持""],""工作方式"":[""光电""]}",data/images/week1_v3/593174187042.png,2,
mouse_02,无线人体工学办公鼠标,无线、人体工学、办公用途,鼠标,multi_attribute,14,116,0.329263,620092020178,赛科德7S无线语音打字鼠标智能手写板说话变文字手写键盘输入老人,鼠标,无线鼠标,"{""接口类型"":[""USB""],""是否支持人体工程学"":[""支持""],""工作方式"":[""光电""]}",data/images/week1_v3/620092020178.webp,0,
mouse_02,无线人体工学办公鼠标,无线、人体工学、办公用途,鼠标,multi_attribute,15,143,0.320076,580709425243,无线鼠标女生可爱无声静音卡通惠普联想华硕苹果华为笔记本通用,鼠标,无线鼠标,"{""接口类型"":[""USB""],""是否支持人体工程学"":[""支持""],""工作方式"":[""光电""]}",data/images/week1_v3/580709425243.webp,0,
mouse_02,无线人体工学办公鼠标,无线、人体工学、办公用途,鼠标,multi_attribute,16,180,0.309045,615426464241,雷蛇技术正品赛德斯烽影牧马人机械键盘鼠标套装有线青轴黑轴电竞,键盘,键盘,"{""接口类型"":[""USB""],""是否支持人体工程学"":[""支持""]}",data/images/week1_v3/615426464241.webp,0,
mouse_02,无线人体工学办公鼠标,无线、人体工学、办公用途,鼠标,multi_attribute,17,183,0.308791,594830440707,卓威ZOWIE ec2a/ec1a/ec2b/ZA123/FK1+S2/EC2-A 电竞游戏明基鼠标,鼠标,有线鼠标,"{""接口类型"":[""USB""],""是否支持人体工程学"":[""支持""],""工作方式"":[""光电""]}",data/images/week1_v3/594830440707.webp,0,
mouse_02,无线人体工学办公鼠标,无线、人体工学、办公用途,鼠标,multi_attribute,18,199,0.29874,526413502198,赛睿有线鼠标维修理永不双击连击换新品黄金触点微动移动失灵挑垫,鼠标,有线鼠标,"{""接口类型"":[""RS(方口)""],""是否支持人体工程学"":[""支持""],""工作方式"":[""光学""]}",data/images/week1_v3/526413502198.webp,0,
mouse_02,无线人体工学办公鼠标,无线、人体工学、办公用途,鼠标,multi_attribute,19,206,0.295455,614646720550,冰豹ROCCAT幽灵豹KOVA艾摩对称左右手有线电竞游戏鼠标电脑笔记本男女生通用台式专业宏编程吃鸡LOL穿越火线,鼠标,有线鼠标,"{""接口类型"":[""USB""],""是否支持人体工程学"":[""支持""],""工作方式"":[""光电""]}",data/images/week1_v3/614646720550.webp,0,
mouse_02,无线人体工学办公鼠标,无线、人体工学、办公用途,鼠标,multi_attribute,20,221,0.289339,618379166068,Lofree洛斐 无线鼠标macbook笔记本ipad平板办公 女生可爱 可充电,鼠标,无线鼠标,"{""工作方式"":[""陀螺仪""]}",data/images/week1_v3/618379166068.webp,0,
mouse_03,1600dpi光电鼠标,1600dpi、光电,鼠标,attribute,1,10,0.354827,547969224770,成都飞天包邮追光豹无线鼠标101B三档切换1600dpi纯白色小巧舒适,鼠标,无线鼠标,"{""光学分辨率"":[""1600dpi""],""工作方式"":[""光电""]}",data/images/week1_v3/547969224770.webp,2,
mouse_03,1600dpi光电鼠标,1600dpi、光电,鼠标,attribute,2,20,0.346482,580333585585,达尔优LM109执法官台式电脑鼠标牧马人游戏有线发光USB吃鸡电脑笔记本办公家用LOL电竞大司马骚男外设店CF,鼠标,有线鼠标,"{""光学分辨率"":[""4000dpi""],""工作方式"":[""光电""],""接口类型"":[""USB""]}",data/images/week1_v3/580333585585.webp,2,4000dpi肯定可以支持包含4000及以下的常用dpi。1600dpi就是一个非常常用的dpi。
mouse_03,1600dpi光电鼠标,1600dpi、光电,鼠标,attribute,3,25,0.343453,611726909441,相思豆有线鼠标男女生游戏办公家用笔记本电脑静音无声usb原装,鼠标,有线鼠标,"{""光学分辨率"":[""1000dpi""],""工作方式"":[""光电""],""接口类型"":[""USB""]}",data/images/week1_v3/611726909441.webp,0,
mouse_03,1600dpi光电鼠标,1600dpi、光电,鼠标,attribute,4,27,0.342383,598779879631,MVTV梦田 M520海妖职业电子竞技游戏RGB鼠标七彩流光网吧吃鸡包邮,鼠标,有线鼠标,"{""光学分辨率"":[""5000dpi""],""工作方式"":[""光电""],""接口类型"":[""USB""]}",data/images/week1_v3/598779879631.webp,2,5000dpi肯定可以支持包含5000及以下的常用dpi。1600dpi就是一个非常常用的dpi。
mouse_03,1600dpi光电鼠标,1600dpi、光电,鼠标,attribute,5,40,0.335984,601447163749,Logitech/ 罗技G304 无线电竞游戏鼠标GPRO无线版吃鸡HERO引擎,鼠标,无线鼠标,"{""光学分辨率"":[""其他/other""],""工作方式"":[""激光""],""接口类型"":[""USB""]}",data/images/week1_v3/601447163749.webp,2,
mouse_03,1600dpi光电鼠标,1600dpi、光电,鼠标,attribute,6,41,0.335859,526413502198,赛睿有线鼠标维修理永不双击连击换新品黄金触点微动移动失灵挑垫,鼠标,有线鼠标,"{""光学分辨率"":[""3200dpi""],""工作方式"":[""光学""],""接口类型"":[""RS(方口)""]}",data/images/week1_v3/526413502198.webp,2,3200dpi肯定可以支持包含3200及以下的常用dpi。1600dpi就是一个非常常用的dpi。
mouse_03,1600dpi光电鼠标,1600dpi、光电,鼠标,attribute,7,42,0.335827,551505692433,英菲克PM6无线游戏鼠标充电静音电脑台式笔记本办公家用无限光电电竞吃鸡牧马人机械男女生苹果华硕联想小米,鼠标,无线鼠标,"{""光学分辨率"":[""1600dpi""],""工作方式"":[""光电""],""接口类型"":[""USB""]}",data/images/week1_v3/551505692433.webp,2,
mouse_03,1600dpi光电鼠标,1600dpi、光电,鼠标,attribute,8,56,0.332759,620263779404,无线鼠标充电式蓝牙双模版静音无声男女生可爱超薄滑鼠灵敏简约无限电脑笔记本办公家用适用mac联想华为戴尔,鼠标,无线鼠标,"{""光学分辨率"":[""1600dpi""],""工作方式"":[""光电""],""接口类型"":[""USB""]}",data/images/week1_v3/620263779404.webp,2,
mouse_03,1600dpi光电鼠标,1600dpi、光电,鼠标,attribute,9,106,0.320693,562296958075,双飞燕无线鼠标 G3-220N笔记本台式电脑省电办公家用商务游戏光电,鼠标,无线鼠标,"{""光学分辨率"":[""1000dpi""],""工作方式"":[""光电""],""接口类型"":[""USB""]}",data/images/week1_v3/562296958075.webp,0,
mouse_03,1600dpi光电鼠标,1600dpi、光电,鼠标,attribute,10,114,0.318215,594163110869,方正usb有线鼠标办公室台式机电脑办公用笔记本家用游戏扁口鼠标,鼠标,有线鼠标,"{""光学分辨率"":[""1000dpi""],""工作方式"":[""光电""],""接口类型"":[""USB""]}",data/images/week1_v3/594163110869.webp,0,
mouse_03,1600dpi光电鼠标,1600dpi、光电,鼠标,attribute,11,120,0.317003,580390189481,电脑鼠标有线华硕联想通用 台式小型女士简约儿童迷你办公手提USB,鼠标,有线鼠标,"{""光学分辨率"":[""800dpi""],""工作方式"":[""光学""],""接口类型"":[""USB""]}",data/images/week1_v3/580390189481.jpg,0,
mouse_03,1600dpi光电鼠标,1600dpi、光电,鼠标,attribute,12,138,0.312851,624045706761,英菲克M602游戏充电无线鼠标静音无声发光lol机械电竞办公联想电脑家用cf穿越火线吃鸡宏台式笔记本专用无限,鼠标,无线鼠标,"{""光学分辨率"":[""1600dpi""],""工作方式"":[""光电""]}",data/images/week1_v3/624045706761.webp,2,
mouse_03,1600dpi光电鼠标,1600dpi、光电,鼠标,attribute,13,162,0.305922,615426464241,雷蛇技术正品赛德斯烽影牧马人机械键盘鼠标套装有线青轴黑轴电竞,键盘,键盘,"{""接口类型"":[""USB""]}",data/images/week1_v3/615426464241.webp,1,键鼠套装，没有描述鼠标的属性
mouse_03,1600dpi光电鼠标,1600dpi、光电,鼠标,attribute,14,164,0.304309,556323099133,华为原装无线蓝牙鼠标 轻薄便携荣耀笔记本matebook13/X pro鼠标,鼠标,无线鼠标,"{""工作方式"":[""光电""]}",data/images/week1_v3/556323099133.webp,1,
mouse_03,1600dpi光电鼠标,1600dpi、光电,鼠标,attribute,15,167,0.302969,522712107019,微软Sculpt Ergonomic人体工学无线鼠标大馒头鼠标win10鼠标顺丰,鼠标,无线鼠标,"{""光学分辨率"":[""1000dpi""],""工作方式"":[""蓝影""]}",data/images/week1_v3/522712107019.webp,0,
mouse_03,1600dpi光电鼠标,1600dpi、光电,鼠标,attribute,16,173,0.301979,593174187042,爱国者AIGO新款无线鼠标省电游戏办公商务便携笔记本台式电脑USB,鼠标,有线鼠标,"{""光学分辨率"":[""1600dpi""],""工作方式"":[""光电""],""接口类型"":[""USB""]}",data/images/week1_v3/593174187042.png,2,
mouse_03,1600dpi光电鼠标,1600dpi、光电,鼠标,attribute,17,185,0.29646,580709425243,无线鼠标女生可爱无声静音卡通惠普联想华硕苹果华为笔记本通用,鼠标,无线鼠标,"{""光学分辨率"":[""1600dpi""],""工作方式"":[""光电""],""接口类型"":[""USB""]}",data/images/week1_v3/580709425243.webp,2,
mouse_03,1600dpi光电鼠标,1600dpi、光电,鼠标,attribute,18,186,0.296437,557414216305,Razer雷蛇狂蛇幻彩RGB台式电脑有线电竞游戏鼠标原幻目灵蛇,鼠标,有线鼠标,"{""光学分辨率"":[""3500dpi""],""工作方式"":[""光电""],""接口类型"":[""USB""]}",data/images/week1_v3/557414216305.webp,2,3500dpi肯定可以支持包含3500及以下的常用dpi。1600dpi就是一个非常常用的dpi。
mouse_03,1600dpi光电鼠标,1600dpi、光电,鼠标,attribute,19,191,0.294933,620092020178,赛科德7S无线语音打字鼠标智能手写板说话变文字手写键盘输入老人,鼠标,无线鼠标,"{""光学分辨率"":[""2400dpi""],""工作方式"":[""光电""],""接口类型"":[""USB""]}",data/images/week1_v3/620092020178.webp,2,2400dpi肯定可以支持包含2400及以下的常用dpi。1600dpi就是一个非常常用的dpi。
mouse_03,1600dpi光电鼠标,1600dpi、光电,鼠标,attribute,20,225,0.281206,597328189786,日本SANWA人体工学电脑办公游戏蓝光有线鼠标游戏吃鸡LOL穿越火线家用电竞无线蓝牙手握式可调速,鼠标,无线鼠标,"{""工作方式"":[""蓝影""]}",data/images/week1_v3/597328189786.webp,0,
powerbank_01,10000mAh便携充电宝,10000mAh、便携,移动电源,attribute,1,18,0.347156,617219746831,大容量充电宝1000000超大量轻薄小巧便携移动电源适用华为oppo苹果小米vivo手机快充闪充专用石墨烯20000毫安,移动电源,移动电源,"{""电池容量"":[""20000mAh""],""尺寸"":[""142x70x22mm""],""外壳材质"":[""塑料""]}",data/images/week1_v3/617219746831.webp,0,
powerbank_01,10000mAh便携充电宝,10000mAh、便携,移动电源,attribute,2,19,0.346765,620559887770,Gfm新款超薄无线快充充电宝20000毫安华为苹果专用11闪充充电器X小巧便携小米大容量PD笔记本电脑移动电源8,移动电源,移动电源,"{""电池容量"":[""20000mAh""],""尺寸"":[""132x132x9mm""],""外壳材质"":[""合金""]}",data/images/week1_v3/620559887770.png,0,
powerbank_01,10000mAh便携充电宝,10000mAh、便携,移动电源,attribute,3,26,0.341319,564110705919,渂熙qi无线移动电源充电宝安卓苹果手机通用多功能智能充电宝包邮,移动电源,移动电源,"{""电池容量"":[""10000mAh""],""尺寸"":[""135X75X18mm""],""外壳材质"":[""塑料""]}",data/images/week1_v3/564110705919.webp,1,未体现便携
powerbank_01,10000mAh便携充电宝,10000mAh、便携,移动电源,attribute,4,41,0.33133,613342790955,迷你版充电宝自带线大容量20000毫安 学生可爱便携带超薄快充通用,移动电源,移动电源,"{""电池容量"":[""20000mAh""],""尺寸"":[""85x83x23mm""],""外壳材质"":[""塑料""]}",data/images/week1_v3/613342790955.webp,0,
powerbank_01,10000mAh便携充电宝,10000mAh、便携,移动电源,attribute,5,53,0.318455,608426906212,安克anker powercore 10000移动电源PD快充迷你充电宝USB-C快充,移动电源,移动电源,"{""电池容量"":[""10000mAh""],""尺寸"":[""106x52x25mm""],""外壳材质"":[""塑料""]}",data/images/week1_v3/608426906212.webp,2,
powerbank_01,10000mAh便携充电宝,10000mAh、便携,移动电源,attribute,6,74,0.308272,606828457125,正品超大容量充电宝1000000M超薄小巧便携毫安苹果XS华为vivo通用,移动电源,移动电源,"{""电池容量"":[""1000000mah""],""尺寸"":[""153x78x9mm""],""外壳材质"":[""合金""]}",data/images/week1_v3/606828457125.webp,0,
powerbank_01,10000mAh便携充电宝,10000mAh、便携,移动电源,attribute,7,81,0.305579,599816096782,10000mAh Power Bank充电宝超薄便携移动电源小米手机快充闪充,移动电源,移动电源,"{""电池容量"":[""10000mAh""],""尺寸"":[""90x63x22mm""],""外壳材质"":[""塑料""]}",data/images/week1_v3/599816096782.webp,2,
powerbank_01,10000mAh便携充电宝,10000mAh、便携,移动电源,attribute,8,86,0.304103,559530161916,Recci锐思7磨砂7000mA lightning输入充电宝聚合物移动电源上飞机,移动电源,移动电源,"{""电池容量"":[""7000mAh""],""尺寸"":[""125x59x12mm""],""外壳材质"":[""塑料""]}",data/images/week1_v3/559530161916.webp,0,
powerbank_01,10000mAh便携充电宝,10000mAh、便携,移动电源,attribute,9,91,0.301659,584308818142,羽博30000毫安充电宝大容量聚合物快充闪充vivo手机通用移动电源,移动电源,移动电源,"{""电池容量"":[""30000mAh""],""尺寸"":[""149x75x37mm""],""外壳材质"":[""塑料""]}",data/images/week1_v3/584308818142.webp,0,
powerbank_01,10000mAh便携充电宝,10000mAh、便携,移动电源,attribute,10,99,0.2994,560142904030,iwalk 20000毫安大容量自带线充电宝适用于苹果华为P10P20P30三星VIVO小米OPPO安卓手机通用双向快充移动电源,移动电源,移动电源,"{""电池容量"":[""20000mAh""],""尺寸"":[""170x62x24mm""],""外壳材质"":[""其他""]}",data/images/week1_v3/560142904030.webp,0,
powerbank_01,10000mAh便携充电宝,10000mAh、便携,移动电源,attribute,11,106,0.296159,573914060697,罗马仕20000毫安QC3.0PD双向快充充电宝官方可爱卡通便携超薄小巧,移动电源,移动电源,"{""电池容量"":[""20000mAh""],""尺寸"":[""160X80X22MM""],""外壳材质"":[""塑料""]}",data/images/week1_v3/573914060697.webp,0,
powerbank_01,10000mAh便携充电宝,10000mAh、便携,移动电源,attribute,12,107,0.295936,615221478811,Momax摩米士华为专用PD快充无线充电宝多功能移动电源冲苹果手机,移动电源,移动电源,"{""电池容量"":[""10000mAh""],""尺寸"":[""85x85x28mm""],""外壳材质"":[""其他""]}",data/images/week1_v3/615221478811.webp,1,未体现便携
powerbank_01,10000mAh便携充电宝,10000mAh、便携,移动电源,attribute,13,134,0.286621,591829516020,适用于苹果背夹式充电宝XR超薄xs max电池iphone 11pro max充电壳,移动电源,移动电源,"{""电池容量"":[""5500MAH""],""尺寸"":[""160x78x16mm""],""外壳材质"":[""其他""]}",data/images/week1_v3/591829516020.webp,0,
powerbank_01,10000mAh便携充电宝,10000mAh、便携,移动电源,attribute,14,137,0.283667,561395704571,Anker超级充便携移动电源二合一充电器5000毫安适用于苹果充电宝,移动电源,移动电源,"{""电池容量"":[""5000mAh""],""尺寸"":[""5x5x1mm""]}",data/images/week1_v3/561395704571.webp,0,
powerbank_01,10000mAh便携充电宝,10000mAh、便携,移动电源,attribute,15,140,0.282965,576028049893,私人移动电源套装年会活动礼品定制公司LOGO充电宝礼盒定制,移动电源,移动电源,"{""电池容量"":[""10000mAh""],""尺寸"":[""135X68X11mm""],""外壳材质"":[""合金""]}",data/images/week1_v3/576028049893.webp,1,未体现便携
powerbank_01,10000mAh便携充电宝,10000mAh、便携,移动电源,attribute,16,146,0.280761,41137975381,6节可拆卸免焊接移动电源盒3.7/5/6/9/12V可调电压18650充电宝壳,移动电源,移动电源,"{""电池容量"":[""0mAh""],""尺寸"":[""162x82x22mm""],""外壳材质"":[""塑料""]}",data/images/week1_v3/41137975381.webp,0,
powerbank_01,10000mAh便携充电宝,10000mAh、便携,移动电源,attribute,17,168,0.271447,616914231244,太阳能充电宝1000000超大量毫安快充移动电源华为vivoppo苹果专用,移动电源,移动电源,"{""电池容量"":[""20000mAh""],""尺寸"":[""158x65x16mm""],""外壳材质"":[""塑料""]}",data/images/week1_v3/616914231244.webp,0,
powerbank_01,10000mAh便携充电宝,10000mAh、便携,移动电源,attribute,18,200,0.257751,610672244355,瑞典cica迷你保温杯女便携小巧180ml小号学生简约少女可爱水杯子,保温杯,保温杯,{},data/images/week1_v3/610672244355.webp,0,
powerbank_01,10000mAh便携充电宝,10000mAh、便携,移动电源,attribute,19,214,0.252304,609932288958,Lenovo/联想YOGA2双模蓝牙无线鼠标二代激光笔可充电笔记本台式电脑商务办公ppt翻页旋转手指滑鼠女生usb鼠标,鼠标,无线鼠标,{},data/images/week1_v3/609932288958.jpg,0,
