product_id,category_l1,category_l2,attribute_checklist,core_attribute_count,generated_title,selling_points,short_description,format_valid,auto_exact_matched_count,matched_attribute_count,fluency_pass,factual_error_count,category_style_pass,review_notes
585366825079,3C数码,鼠标,品牌=双飞燕 | 接口类型=USB | 工作方式=光电 | 光学分辨率=3200dpi,4,双飞燕 USB 光电鼠标 3200dpi 准确高效办公助手,USB接口设计，轻松连接电脑，操作简便 | 光电技术，提供3200dpi高分辨率，精准定位 | 适用于各种办公环境，提高工作效率,这款双飞燕USB光电鼠标采用3200dpi高分辨率技术，确保精准定位，配合USB接口轻松连接电脑，适用于各种办公场景，有效提升工作效率。,1,4,4,1,1,1,3200dpi不保证精准定位
589051188248,3C数码,鼠标,品牌=今贵 | 型号=wireless mouse-四九九 | 接口类型=USB | 工作方式=光电 | 光学分辨率=1600dpi | 按键数=4个 | 无线技术=蓝牙 | 电源方式=自带充电,8,今贵无线光电鼠标-四九九 USB接口 蓝牙连接 自带充电,1600dpi高精度光电定位，操作更精准 | 内置充电电池设计，使用便捷耐用 | 支持蓝牙无线连接，无需线缆束缚,今贵无线光电鼠标采用1600dpi高精度定位技术，确保鼠标操作的准确性。搭载内置充电电池，方便快捷。支持蓝牙无线连接，摆脱线缆束缚，适用于各种电脑设备。,1,6,7,1,2,1,4个按键未表达；1600dpi不保证高精度，自带充电不保证耐用
596152984459,3C数码,鼠标,品牌=Aigo/爱国者 | 接口类型=无线2.4G | 工作方式=光电 | 光学分辨率=12000DPI | 按键数=4个,5,Aigo/爱国者 无线2.4G 光电鼠标 12000DPI 4键,无线2.4G连接稳定，无延迟，体验流畅操作 | 12000DPI高精度光电传感器，精准定位每一处细节 | 4个按键设计，高效便捷操作，满足多种使用需求,Aigo/爱国者的这款无线2.4G光电鼠标，采用高精度12000DPI传感器，确保精准定位。配备4个按键，操作更加便捷高效。适用于办公、游戏等多种场景，是您电脑操作的理想伴侣。,1,5,5,1,2,1,12000DPI不保证精准定位；2.4G不保证无延迟
602684369098,3C数码,鼠标,品牌=探迅 | 型号=T6B | 接口类型=USB | 工作方式=光电 | 光学分辨率=1600dpi | 按键数=6个 | 无线技术=2.4GHZ语音打字 | 电源方式=自带充电,8,探迅 T6B 光电USB无线鼠标 1600dpi 6键设计,1600dpi高精度光电传感，精准定位 | 6个按键设计，操作更便捷 | 自带充电功能，使用更加方便,探迅T6B是一款光电USB无线鼠标，采用1600dpi高精度传感技术，确保鼠标定位精准。拥有6个按键设计，操作更加便捷高效。支持2.4GHz无线技术，信号稳定，连接快速。同时具备自带充电功能，省去频繁更换电池的麻烦。,1,7,7,1,1,1,无线技术值中的语音打字未表达；1600dpi不保证精准定位
620004973618,3C数码,鼠标,品牌=Asus/华硕 | 型号=UT220 | 接口类型=USB | 工作方式=光电 | 光学分辨率=1000dpi | 按键数=2个,6,Asus UT220光电USB无线鼠标,光电技术，精准定位1000dpi | USB接口设计，即插即用方便快捷 | 2键配置，操作便捷高效,这款Asus UT220鼠标采用光电技术，提供1000dpi的高精度定位，确保游戏和办公使用时的精准操控。它通过USB接口连接电脑，使用简单快捷。配置了两个按键，满足基本的操作需求，是您日常工作的理想选择。,1,4,6,1,2,1,输入未说明无线连接；1000dpi不保证高精度定位
623882882335,3C数码,鼠标,型号=360 | 接口类型=USB | 工作方式=光电 | 光学分辨率=1600dpi | 按键数=4个 | 无线技术=2.4GHz | 电源方式=一节五号电池,7,360光电USB无线鼠标，1600dpi精准定位,1600dpi高分辨率，精准定位，操作更顺畅 | 2.4GHz无线连接，低延迟无干扰 | 采用一节五号电池供电，使用便捷续航久,这款360光电USB无线鼠标具备1600dpi高分辨率，确保了操作的精准性与流畅度。采用2.4GHz无线技术，有效避免了无线干扰，提供稳定的数据传输。使用一节五号电池供电，方便更换且具有较长的续航能力。,1,6,6,1,2,1,4个按键未表达；1600dpi不保证精准定位，2.4GHz不保证无干扰
545593037598,家居日用,保温杯,品牌=将军令 | 型号=JJL260 | 材质=304不锈钢 | 容量=301mL(含)-400mL(含) | 保温时长=6小时42度以上 | 杯子样式=大肚杯 | 适用人群=学生 | 适用场景=学校,8,将军令 JJL260 大肚杯 304不锈钢保温杯 学校专用,304不锈钢材质，耐用耐腐蚀 | 6小时内保持水温42度以上，保温效果佳 | 大肚杯设计，便于携带喝水,将军令 JJL260 大肚杯采用304不锈钢材质，具有良好的耐腐蚀性和耐用性。保温效果出色，能在6小时内保持水温在42度以上。特别适合学生在学校使用，大肚杯设计方便随时取用，轻松满足日常饮水需求。,1,6,7,1,0,1,301-400mL容量未表达；未见明显事实错误
559887711431,家居日用,保温杯,品牌=富光 | 型号=车载弹跳杯组合 | 材质=304不锈钢 | 容量=401mL(含)-500mL(含) | 保温时长=6小时(含)-12小时(不含) | 杯子样式=直身杯 | 适用人群=大众 | 适用场景=日常送礼,8,富光车载弹跳杯组合，401mL-500mL直身不锈钢保温杯,采用304不锈钢材质，耐腐蚀易清洗 | 保温效果佳，6小时-12小时持久保温 | 直身杯设计，方便携带与使用,富光车载弹跳杯组合，选用优质304不锈钢材质，确保耐用易清洁。保温性能出色，能够保持饮品温度6到12小时。直身杯型便于携带，适合日常使用及送礼场合。,1,4,7,1,0,1,大众适用未表达；未见明显事实错误
562660919726,家居日用,保温杯,品牌=双狮 | 型号=SS-56 | 材质=304不锈钢 | 容量=901mL(含)-1L(含) | 保温时长=6小时(含)-12小时(不含) | 杯子样式=直身杯 | 适用人群=大众 | 适用场景=运动,8,双狮 SS-56 304不锈钢直身杯 901mL-1L 保温6-12小时 大众运动用品,采用优质304不锈钢材质，耐腐蚀且持久耐用 | 直身设计，线条流畅，易于手持与携带 | 有效保温6-12小时，保持饮品温度更长时间,双狮SS-56保温杯选用304不锈钢材质，确保长久使用不易生锈。直身杯型便于携带，适合日常运动使用。保温效果出色，能够维持饮品温度长达6到12小时。,1,6,8,1,0,1,未见明显事实错误
566531828259,家居日用,保温杯,品牌=得力 | 型号=6148 | 材质=304不锈钢 | 容量=301mL(含)-400mL(含) | 保温时长=6小时(含)-24小时(不含) | 杯子样式=有手柄 | 适用人群=大众 | 适用场景=旅行,8,得力304不锈钢保温杯，301-400ml容量，6-24小时保温，便携旅行必备,304不锈钢材质，耐腐蚀、易清洁 | 6-24小时长效保温，保持饮品温度 | 有手柄设计，握持舒适不烫手,得力品牌的这款保温杯采用304不锈钢材质制作，耐腐蚀且容易清洗。具有6至24小时的保温功能，能够长时间保持饮品温度，适合日常旅行使用。杯身设计有手柄，便于携带和抓握，确保使用安全。,1,4,6,1,0,1,型号6148和大众适用未表达
576463385175,家居日用,保温杯,品牌=TFK(餐饮具) | 型号=SN6004 | 材质=316不锈钢 | 容量=401mL(含)-500mL(含) | 保温时长=6小时42度以上 | 杯子样式=直身杯 | 适用人群=大众 | 适用场景=商用,8,TFK SN6004 316不锈钢直身杯 容量401-500ml 商用保温杯,采用316不锈钢材质，耐腐蚀耐用 | 保温效果卓越，6小时内保持42度以上 | 直身杯设计，便于携带与清洗,TFK SN6004保温杯，选用优质316不锈钢材质，确保长久使用无腐蚀。保温性能出色，可维持6小时内温度在42度以上，满足日常商用需求。杯体设计简洁大方，适合大众使用，方便携带和清洁。,1,5,8,1,0,1,未见明显事实错误
581329948812,家居日用,保温杯,品牌=御玺 | 型号=yx-1703 | 材质=304不锈钢 | 容量=601mL(含)-700mL(含) | 保温时长=6小时(含)-24小时(不含) | 杯子样式=子弹头型 | 适用人群=大众 | 适用场景=旅行,8,御玺 yx-1703 304不锈钢子弹头型保温杯,采用优质304不锈钢材质，耐用耐腐蚀 | 保温效果卓越，6小时到24小时持久保温 | 子弹头型设计，便于携带适合旅行使用,御玺 yx-1703 保温杯，选用304不锈钢制造，确保安全健康且易于清洁。具有良好的保温性能，可以保持饮品温度长达24小时。独特的子弹头型设计让这款保温杯更加便携，特别适合日常旅行使用。,1,5,7,1,0,1,601-700mL容量未表达；未见明显事实错误
581689863460,家居日用,保温杯,品牌=TAFUCO/泰福高 | 型号=5490组合 | 材质=316不锈钢 | 容量=501mL(含)-600mL(含) | 保温时长=12小时(含)-24小时(不含) | 杯子样式=直身杯 | 适用人群=儿童 | 适用场景=日常送礼,8,TAFUCO泰福高5490组合直身杯，316不锈钢501-600mL日常送礼优选,采用优质316不锈钢材质，耐用抗腐蚀 | 保温效果出色，可保持12-24小时温度 | 直身杯设计，适合儿童使用，安全卫生,TAFUCO泰福高5490组合直身杯，选用316不锈钢材质，确保长期使用不易生锈。保温性能优越，能够维持食物或饮品在12到24小时内的适宜温度，特别适合日常送礼和儿童日常饮用。杯体设计简洁大方，既适合日常携带又易于清洗，是健康生活的理想选择。,1,5,8,1,1,1,儿童适用已表达，但安全卫生缺少相应依据
591309078741,家居日用,保温杯,品牌=other/其他 | 型号=布丁狗 | 材质=304不锈钢 | 容量=301mL(含)-400mL(含) | 保温时长=6小时(含)-12小时(不含) | 杯子样式=直身杯 | 适用人群=大众 | 适用场景=日常送礼,8,304不锈钢布丁狗直身杯，日常送礼佳品,304不锈钢材质，耐腐蚀易清洗 | 直身设计，握感舒适不易倾倒 | 6-12小时长效保温，保持饮品温度,这款304不锈钢材质的布丁狗直身杯，采用优质不锈钢打造，不仅耐腐蚀而且容易清洁。杯身线条简洁流畅，握感舒适，不易倾倒。能够提供6到12小时的长效保温效果，无论是日常使用还是作为礼物赠送都是不错的选择。,1,4,5,1,1,1,品牌为占位值、容量及大众适用未表达；直身杯不保证不易倾倒
606991731175,家居日用,保温杯,品牌=other/其他 | 型号=纯色保温杯 | 材质=304不锈钢 | 容量=401mL(含)-500mL(含) | 保温时长=6小时以上 | 杯子样式=直身杯 | 适用人群=学生 | 适用场景=运动,8,401-500ml 304不锈钢直身杯 学生运动用纯色保温杯,采用304不锈钢材质，耐腐蚀不易生锈 | 直身杯设计，便于携带且不易打翻 | 保温效果出色，可保持饮品温度6小时以上,这款401-500ml的304不锈钢直身保温杯专为学生在运动时使用设计。杯体采用优质304不锈钢材质，耐腐蚀不易生锈，保证了长期使用的安全性和卫生性。直身杯设计简洁大方，不仅便于携带，而且不易打翻，非常适合户外运动爱好者。保温性能卓越，能有效保持饮品温度长达6小时，让学生随时随地享受温暖的饮品。,1,6,7,1,1,1,品牌为占位值；直身杯不保证不易打翻
608335015563,家居日用,保温杯,品牌=guloo | 型号=bwb-027 | 材质=304不锈钢 | 容量=301mL(含)-400mL(含) | 保温时长=12小时(含)-24小时(不含) | 杯子样式=有手柄,6,guloo bwb-027 304不锈钢保温杯，12-24小时长效保温,304不锈钢材质，耐用易清洗 | 12-24小时长效保温，保持饮品温度 | 有手柄设计，方便携带,guloo bwb-027保温杯采用优质304不锈钢材质，确保耐腐蚀与易清洁。具有12至24小时的长效保温功能，无论热饮还是冷饮都能保持适宜温度。杯身配备手柄，便于抓握和携带，适合日常办公、旅行或户外活动使用。,1,4,5,1,0,1,301-400mL容量未表达
609629279071,家居日用,保温杯,品牌=other/其他 | 型号=999 | 材质=304不锈钢 | 容量=301mL(含)-400mL(含) | 保温时长=8小时 | 杯子样式=子弹头型 | 适用人群=大众,7,304不锈钢子弹头保温杯 999型号 8小时长效保温,采用304不锈钢材质，安全健康无异味 | 子弹头造型设计，握感舒适不易滑落 | 8小时长效保温，满足日常使用需求,这款304不锈钢子弹头保温杯容量适中，适用于大众日常饮用。采用优质不锈钢材料，保证了产品的耐用性和安全性。独特的子弹头设计，不仅美观大方，而且手感舒适，便于携带。保温效果持久，轻松应对一天的工作和学习需求。,1,4,5,1,2,1,品牌为占位值且容量未明确表达；无异味和不易滑落缺少依据
609762128375,家居日用,保温杯,品牌=卡西菲 | 型号=304内胆真空不锈钢 | 材质=304不锈钢 | 容量=201mL(含)-300mL(含) | 保温时长=6小时(含)-12小时(不含) | 杯子样式=大肚杯 | 适用人群=大众 | 适用场景=日常送礼,8,卡西菲304不锈钢大肚保温杯 201-300ml,采用304不锈钢材质，安全健康耐用 | 大肚设计，轻松握持，喝水更方便 | 保温效果出色，6-12小时保持水温,卡西菲304不锈钢大肚保温杯，容量适中，201-300ml，适合日常使用及送礼。304不锈钢材质，保证安全健康，大肚设计便于手持，保温性能优秀，可保持水温6到12小时。,1,2,6,1,0,1,型号中的真空内胆和大众适用未表达；未见明显事实错误
625037263815,家居日用,保温杯,品牌=CMSH/草莓生活 | 型号=0706 | 材质=304不锈钢 | 容量=301mL(含)-400mL(含) | 保温时长=6小时(含)-12小时(不含) | 杯子样式=直身杯 | 适用人群=大众 | 适用场景=日常送礼,8,CMSH草莓生活0706 304不锈钢直身杯 301-400ml 6-12小时保温 日常用礼,304不锈钢材质，耐腐蚀易清洗 | 直身杯设计，握感舒适不易倾倒 | 6-12小时长效保温，保持饮品温度,这款CMSH草莓生活0706保温杯采用304不锈钢材质，耐腐蚀且易于清洁。直身杯型设计，握感舒适，不易倾倒。能够提供6-12小时的长效保温，确保饮品温度持久。适用于日常送礼，是送礼佳品。,1,4,7,1,1,1,大众适用未表达；直身杯不保证不易倾倒
547995479552,家居日用,垃圾桶,品牌=星日 | 外壳材质=塑料 | 形状=长筒形 | 容量=8L | 垃圾桶类型=收纳桶 | 开合方式=无盖 | 适用场景=家庭使用,7,星日8L长筒形塑料收纳桶，家庭日常垃圾收纳好帮手,采用优质塑料材质，耐用轻便，不易破损 | 长筒形设计合理利用空间，更易清理 | 无盖设计便于快速投放垃圾，操作便捷,这款星日8L长筒形塑料收纳桶专为家庭日常使用设计。采用环保耐用的塑料材质，轻巧稳固，适用于各种家庭环境。其独特的长筒形设计有效节省空间，同时方便清理。无盖设计让垃圾投放更加迅速方便，是您家居生活中不可或缺的好帮手。,1,6,7,1,3,1,塑料不保证耐用、不易破损、环保
567398743698,家居日用,垃圾桶,品牌=宏大 | 外壳材质=塑料 | 形状=圆桶形 | 容量=10L | 垃圾桶类型=收纳桶 | 开合方式=无盖 | 适用场景=家庭使用,7,宏大10L圆桶形无盖塑料收纳桶 家庭使用,圆桶形设计，节省空间，适合小户型家庭使用 | 采用优质塑料材质，耐用且易清洁 | 无盖设计，方便投放垃圾，保持室内空气流通,宏大10L圆桶形塑料收纳桶，适用于家庭日常使用。圆桶形设计巧妙利用空间，无盖设计便于快速投放垃圾，同时塑料材质坚固耐用，易于清洗，是现代家居的理想选择。,1,7,7,1,2,1,塑料不保证耐用；圆桶形未必适合小户型
576150055638,家居日用,垃圾桶,品牌=Citylong/禧天龙 | 外壳材质=塑料 | 形状=长筒形 | 开合方式=按压式 | 适用场景=家庭使用,5,Citylong/禧天龙 长筒形按压式塑料垃圾桶 家庭适用,采用优质塑料材质，坚固耐用，不易破损 | 长筒设计节省空间，适合小户型家庭收纳 | 按压式开合方便快捷，减少手部接触污垢,这款Citylong/禧天龙长筒形按压式塑料垃圾桶，采用坚固耐用的塑料材质，特别适合家庭日常使用。长筒设计有效节省空间，适用于小户型家庭。按压式开合设计简单易用，减少手部直接接触垃圾，保持清洁卫生。,1,4,5,1,2,1,塑料不保证坚固或不易破损
577426751464,家居日用,垃圾桶,品牌=印象泰 | 形状=长筒形 | 容量=12L | 垃圾桶类型=摇盖式 | 开合方式=摇盖式 | 适用场景=家庭使用,6,印象泰长筒形12L摇盖式垃圾桶，家庭环保好选择,长筒形设计，节省空间，适应多种家居布局 | 12L大容量，满足日常垃圾存储需求 | 摇盖式开合，方便快捷，使用更省力,这款印象泰长筒形12L摇盖式垃圾桶，采用长筒形设计，有效节省家居空间，适用于各种家居环境。12L的大容量设计，可以满足家庭日常垃圾的存放需求。同时，其摇盖式的开合方式，操作简单便捷，轻松实现垃圾的投放与关闭，让垃圾分类更加省力高效。,1,5,6,1,2,1,环保属性及垃圾分类更省力高效缺少依据
583797205123,家居日用,垃圾桶,品牌=嘉耐特 | 外壳材质=不锈钢 | 形状=长筒形 | 容量=12L | 适用场景=家庭使用,5,嘉耐特12L长筒形家用不锈钢垃圾桶,耐用不锈钢材质，持久耐用不易生锈 | 长筒形设计，节省空间且美观大方 | 12L大容量，满足家庭日常垃圾存储需求,这款嘉耐特家用垃圾桶采用优质不锈钢材质打造，经久耐用且不易生锈。其独特的长筒形设计既节省空间又具有现代感，适合多种家居环境。12升的大容量设计能够满足家庭日常生活中的垃圾收纳需求，让您的家居更加整洁有序。,1,4,5,1,0,1,未见明显事实错误
595487807549,家居日用,垃圾桶,品牌=泰禾 | 外壳材质=塑料 | 形状=圆桶形 | 容量=8L | 垃圾桶类型=脚踏式 | 开合方式=脚踏式 | 适用场景=家庭使用,7,泰禾8L脚踏式圆桶形塑料垃圾桶，家庭适用,脚踏式设计，操作便捷卫生 | 圆桶形外观，节省空间易摆放 | 8L大容量，满足日常使用需求,这款泰禾8L脚踏式圆桶形塑料垃圾桶，采用环保耐用的塑料材质，适用于家庭日常使用。其独特的脚踏开合设计，让操作更加方便卫生；圆桶形设计不仅节省空间，还能有效避免角落堆放垃圾。大容量设计，能够满足家庭日常使用的需求。,1,6,7,1,3,1,塑料不保证环保耐用；8L被称大容量需结合产品对照
602079265226,家居日用,垃圾桶,品牌=福殿(厨房用具) | 外壳材质=塑料 | 容量=12L以上 | 垃圾桶类型=收纳桶 | 适用场景=家庭使用,5,福殿12L以上塑料收纳桶 家庭使用环保垃圾桶,大容量设计，轻松满足家庭日常垃圾处理需求 | 耐用塑料材质，安全环保，易清洁 | 简约收纳设计，节省空间，美观大方,福殿品牌的这款垃圾桶采用优质塑料材质制成，容量达到12L以上，能够满足家庭日常使用。外观设计简约而不失时尚感，方便收纳，同时易于清洁，适合多种室内环境。,1,4,5,1,4,1,塑料不保证安全、环保或耐用；简约设计不证明节省空间
609039324433,家居日用,垃圾桶,品牌=EXPED SMART/西卫 | 外壳材质=塑料 | 形状=长筒形 | 容量=12L以上 | 适用场景=家庭使用,5,EXPED SMART西卫长筒形12L以上家庭用塑料垃圾桶,采用环保塑料材质，安全耐用 | 长筒设计，节省空间，更易倾倒 | 大容量设计，适合家庭日常使用,这款EXPED SMART西卫长筒形塑料垃圾桶，适用于家庭日常使用，采用环保塑料材质，确保安全耐用。其独特的长筒设计，不仅节省空间，还能轻松倾倒垃圾。大容量设计满足家庭需求，让您的家居环境更加整洁有序。,1,3,5,1,3,1,塑料不保证环保、安全或耐用
618263479034,家居日用,垃圾桶,外壳材质=塑料 | 形状=长筒形 | 容量=12L以上 | 适用场景=家庭使用,4,12L以上长筒形塑料垃圾桶，适合家庭使用,长筒设计，节省空间，更显美观 | 采用优质塑料材质，耐用抗刮 | 大容量12L以上，满足日常垃圾处理需求,这款垃圾桶采用优质塑料材质，结实耐用，不易损坏。其长筒形设计不仅节省空间，还能让家居环境更加整洁美观。大容量12L以上的设计，非常适合家庭使用，能够有效解决日常垃圾处理问题。,1,4,4,1,2,1,塑料不保证耐用或抗刮
619501332263,家居日用,垃圾桶,品牌=日惜 | 外壳材质=塑料 | 形状=长筒形 | 容量=10L | 垃圾桶类型=收纳桶 | 开合方式=按压式 | 适用场景=家庭使用,7,日惜长筒形10L按压式收纳垃圾桶，家庭使用,长筒形设计，节省空间，适合小户型家庭使用 | 10L大容量，满足日常垃圾投放需求 | 按压式开合，操作便捷，减少异味扩散,日惜长筒形10L收纳垃圾桶采用塑料材质，造型美观大方。10L的大容量设计能够满足家庭日常使用，按压式的开合方式方便又卫生，有效防止异味外溢。适用于各种家庭环境，是理想的家居收纳选择。,1,6,7,1,0,1,
620165221976,家居日用,垃圾桶,品牌=勤业 | 外壳材质=塑料 | 形状=圆桶形 | 容量=8L | 垃圾桶类型=纸篓 | 开合方式=摇盖式 | 适用场景=家庭使用,7,勤业8L圆桶形塑料纸篓，摇盖式设计，家庭适用,圆桶形设计，节省空间，适应多种摆放位置 | 塑料材质，环保耐用，易于清洁 | 摇盖式开合，使用方便快捷，减少异味,这款勤业8L圆桶形塑料纸篓，采用塑料材质制成，既环保又耐用，适合家庭日常使用。其独特的摇盖式设计，操作简便，有效防止异味散发，同时节省空间，适合放置在客厅、厨房等地方。,1,6,7,1,2,1,塑料不保证环保或耐用
623126145078,家居日用,垃圾桶,外壳材质=塑料 | 形状=圆桶形 | 垃圾桶类型=收纳桶 | 开合方式=摇盖式,4,圆桶形塑料摇盖式收纳垃圾桶，实用环保家居必备,摇盖设计轻松开合，使用便捷省力 | 圆桶形美观大方，适合多种家居环境 | 塑料材质轻便耐用，易于清洁,这款圆桶形塑料摇盖式收纳垃圾桶，采用摇盖开合设计，使用时既方便又省力。其圆桶形外观不仅美观大方，还适用于多种家居装饰风格。塑料材质轻巧且耐久，清洁起来非常方便，是现代家居生活的理想选择。,1,3,4,1,2,1,塑料不保证环保或耐用
547702894728,家居日用,拖把,"品牌=奥尊 | 型号=AZ-T010 | 杆材质=不锈钢 | 拖布材质=超细纤维 | 拖把杆类型=提升杆+塑料盘,提升杆+不锈钢盘 | 驱动类型=双驱动 | 电源方式=手动",7,奥尊 AZ-T010 双驱动手动提拉拖把 超细纤维拖布 家居清洁必备,双驱动设计，操作更省力 | 不锈钢材质杆体，耐用抗腐蚀 | 超细纤维拖布，吸水性强易清洗,奥尊 AZ-T010 手动提拉拖把采用双驱动设计，使用时更加省力便捷；拖把杆选用不锈钢材质，确保长久耐用且不易生锈；拖布采用超细纤维制作，具有超强吸水性和易于清洗的特点，是家居清洁的理想选择。,1,6,6,1,0,1,提升杆加两种盘的配置未完整表达；未见明显事实错误
562289059045,家居日用,拖把,品牌=other/其他 | 型号=084 | 杆材质=不锈钢 | 拖布材质=超细纤维 | 电源方式=手动,5,不锈钢杆超细纤维拖布084款手动拖把,采用优质不锈钢材质杆体，坚固耐用，不易生锈 | 超细纤维拖布吸水性强，清洁效果出色 | 纯手动操作设计，环保节能，无需电力驱动,这款084款拖把采用不锈钢杆体，不仅坚固耐用，而且不易生锈。搭配超细纤维拖布，吸水性极佳，有效提升清洁效率。采用手动操作方式，使用更加环保节能，适合各种家庭清洁需求。,1,4,4,1,0,1,品牌为占位值；未见明显事实错误
582839837483,家居日用,拖把,品牌=轩源世佳 | 型号=001 | 杆材质=不锈钢 | 拖把杆类型=提升杆+不锈钢盘 | 驱动类型=双驱动 | 电源方式=手动,6,轩源世佳001款双驱动手动拖把，不锈钢提升杆,采用双驱动设计，提升清洁效率 | 不锈钢材质拖把杆，坚固耐用 | 提升杆+不锈钢盘设计，操作灵活方便,轩源世佳001款双驱动手动拖把，选用不锈钢材质制作拖把杆，不仅坚固耐用，而且提升杆与不锈钢盘的设计让使用更加灵活便捷。适用于家庭日常清洁，有效提高清洁效率。,1,6,6,1,0,1,未见明显事实错误
583457250405,家居日用,拖把,品牌=艾妻 | 型号=1802-2 | 杆材质=不锈钢 | 拖布材质=超细纤维 | 拖把杆类型=提升杆+不锈钢盘 | 驱动类型=双驱动,6,艾妻 1802-2 双驱动不锈钢提升杆拖把,采用不锈钢提升杆设计，稳固耐用，轻松提拉水桶 | 超细纤维拖布材质，高效吸水，擦拭更干净 | 双驱动设计，动力强劲，清洁速度快,这款艾妻1802-2拖把采用不锈钢提升杆，配合超细纤维拖布，不仅稳固耐用，还能高效吸水。双驱动设计让清洁更加省力高效，是家庭日常清洁的理想选择。,1,5,5,1,1,1,不锈钢盘未表达；提升杆被误写成轻松提拉水桶
587244433192,家居日用,拖把,品牌=千木寻 | 型号=qmx6108 | 杆材质=不锈钢 | 拖布材质=超细纤维 | 拖把杆类型=提升杆+不锈钢盘 | 驱动类型=双驱动 | 电源方式=手动,7,千木寻 qmx6108 超细纤维拖把 手动双驱动不锈钢提升杆家居清洁神器,双驱动设计，清洁更高效 | 不锈钢材质提升杆，坚固耐用 | 超细纤维拖布，吸水性强,这款千木寻 qmx6108 拖把采用超细纤维拖布，具有超强吸水性，轻松应对各种污渍。搭配双驱动设计，手动操作也能实现高效清洁。同时，它还采用了不锈钢材质的提升杆，确保了产品的坚固耐用性。,1,6,6,1,0,1,不锈钢盘未表达；未见明显事实错误
599620329880,家居日用,拖把,品牌=喜佳优 | 型号=7283 | 杆材质=不锈钢 | 挤水方式=对折式,4,喜佳优7283不锈钢对折式拖把 家居清洁必备,采用不锈钢材质，坚固耐用不易生锈 | 对折式设计，方便收纳节省空间 | 适用于多种家居环境，轻松清理污渍,喜佳优7283拖把使用不锈钢材料制成，不仅耐用而且防锈。独特的对折式设计让收纳更加便捷，非常适合小户型家庭。无论是厨房还是浴室，都能轻松应对各种污渍，保持家居清洁。,1,4,4,1,1,1,对折式挤水被误写成可折叠收纳
604829061336,家居日用,拖把,品牌=益伟 | 型号=YW-JMTB | 杆材质=不锈钢 | 挤水方式=滚轮式,4,益伟 YW-JMTB 不锈钢杆 滚轮式挤水家居拖把,不锈钢材质，坚固耐用不易生锈 | 滚轮式设计，快速高效挤干水分 | 适用于家庭日常清洁，操作便捷,益伟 YW-JMTB 家居拖把采用不锈钢杆设计，坚固耐用，有效防止生锈；滚轮式挤水方式，使用时能够快速高效地将拖把上的水分挤出，大大节省清洁时间。非常适合家庭日常清洁使用，操作便捷省力。,1,4,4,1,0,1,未见明显事实错误
607256389125,家居日用,拖把,品牌=福奉祥 | 型号=B2234 | 杆材质=不锈钢 | 拖布材质=超细纤维 | 电源方式=手动,5,福奉祥 B2234 不锈钢杆超细纤维拖把,采用不锈钢材质杆，坚固耐用不易生锈 | 超细纤维拖布，高效吸水快速干燥 | 手动操作设计，环保节能省力,福奉祥B2234拖把，选用优质不锈钢杆，确保长期使用依旧稳固可靠。搭配超细纤维拖布，具有出色的吸水性和快速干燥能力，清洁效果更佳。操作简便，无需电力驱动，环保节能，是您日常家居清洁的理想选择。,1,5,5,1,1,1,超细纤维不保证快速干燥
614194957336,家居日用,拖把,品牌=阿普达(家居) | 型号=BD-123 | 杆材质=不锈钢 | 挤水方式=对折式,4,阿普达不锈钢杆对折式拖把BD-123,采用不锈钢材质杆，耐用抗腐蚀 | 对折式设计，收纳方便省空间 | 适用于家庭清洁，轻松应对各种地面,阿普达BD-123拖把，选用优质不锈钢杆，耐腐蚀且坚固耐用。对折式设计让拖把轻松收纳，节省家居空间。适用于家庭日常地面清洁，操作便捷，适合多种地面使用。,1,3,4,1,1,1,对折式挤水被误写成可折叠收纳
618416951039,家居日用,拖把,品牌=粉吾 | 型号=XBL-CDPT_MozQJ | 杆材质=不锈钢 | 拖布材质=超细纤维 | 电源方式=手动,5,粉吾 XBL-CDPT 手动超细纤维拖把 不锈钢杆,采用优质不锈钢材质杆，坚固耐用，不易生锈。 | 超细纤维拖布设计，吸水性强，清洁效果佳。 | 手动操作，省力便捷，适用于各种家庭清洁需求。,粉吾 XBL-CDPT 手动超细纤维拖把，以不锈钢材质杆保证了产品的长久耐用性，同时超细纤维拖布有效提升清洁效率。操作简便，适用于多种家庭清洁场合，是您日常家居清洁的理想选择。,1,4,4,1,0,1,型号XBL-CDPT_MozQJ被截断；未见明显事实错误
620625786758,家居日用,拖把,品牌=东方亮洁 | 型号=洗衣机拖把 | 杆材质=不锈钢 | 拖布材质=超细纤维 | 电源方式=手动,5,东方亮洁 洗衣机专用不锈钢杆超细纤维拖把,采用不锈钢材质杆，坚固耐用不易生锈 | 超细纤维拖布设计，吸水力强，清洁效果更佳 | 手动操作设计，节水节能更环保,东方亮洁洗衣机专用拖把，精选不锈钢杆，持久耐用；超细纤维拖布，高效吸水，深层清洁；手动操作，环保节能，适合家庭日常使用。,1,4,4,1,1,1,深层清洁缺少依据
