product_id,category_l1,category_l2,attribute_checklist,core_attribute_count,generated_title,selling_points,short_description,format_valid,auto_exact_matched_count,matched_attribute_count,fluency_pass,factual_error_count,category_style_pass,review_notes
572739978355,3C数码,鼠标,品牌=E-3LUE/宜博 | 型号=EMS128 | 接口类型=USB | 工作方式=光电 | 光学分辨率=1600dpi | 按键数=6个,6,E-3LUE宜博 EMS128光电USB鼠标,采用1600dpi高精度光电技术，精准定位每一处细节 | 6个独立按键设计，操作更便捷高效 | USB接口设计，即插即用，轻松连接电脑,E-3LUE宜博 EMS128光电USB鼠标，专为追求高效办公与游戏体验而设计。它具备1600dpi的高分辨率，确保每一次点击都能精准到位；配备6个独立按键，满足多种操作需求，提升工作效率；USB接口设计，使用方便快捷，无需额外驱动即可使用。,1,5,6,1,1,1,1600dpi不能推出精准定位
578515650928,3C数码,鼠标,品牌=钛度 | 型号=TSG301 | 接口类型=USB | 工作方式=光电 | 光学分辨率=其他/other,5,钛度 TSG301 光电USB无线鼠标,采用光电技术，提供精准定位体验 | USB接口设计，即插即用方便快捷 | 适合多种设备使用，办公游戏两相宜,钛度TSG301是一款光电鼠标，通过USB接口连接电脑，操作简单高效。它采用光电技术，确保了稳定的追踪性能，适用于各种办公和游戏场景。,1,4,4,1,1,1,光电工作方式不能推出精准稳定的追踪性能；分辨率为占位值且未表达
585366825079,3C数码,鼠标,品牌=双飞燕 | 接口类型=USB | 工作方式=光电 | 光学分辨率=3200dpi,4,双飞燕 USB 接口 光电鼠标 3200dpi 高精度,采用USB接口设计，连接稳定快速 | 光电工作方式，提供3200dpi高精度定位 | 精准光电技术，操作更流畅无延迟,这款双飞燕光电鼠标配备USB接口，确保设备间的高效连接。采用3200dpi高精度光学技术，带来卓越的定位体验，适合需要精确操作的用户。,1,4,4,1,2,1,3200dpi不能推出精准定位或保证无延迟
589051188248,3C数码,鼠标,品牌=今贵 | 型号=wireless mouse-四九九 | 接口类型=USB | 工作方式=光电 | 光学分辨率=1600dpi | 按键数=4个 | 无线技术=蓝牙 | 电源方式=自带充电,8,今贵无线光电鼠标-四九九 USB接口 蓝牙连接 自带充电,采用1600dpi高精度光电技术，确保操作流畅无延迟 | 内置充电电池设计，省去频繁更换电池的麻烦 | 支持蓝牙无线连接，轻松实现多设备切换使用,今贵无线光电鼠标-四九九，配备USB接口，支持蓝牙无线连接，拥有1600dpi高精度光电分辨率，4个按键设计，自带充电功能，适用于多种办公及娱乐场景。,1,7,8,1,3,1,1600dpi不能推出高精度或保证无延迟，蓝牙也不代表支持多设备切换
596152984459,3C数码,鼠标,品牌=Aigo/爱国者 | 接口类型=无线2.4G | 工作方式=光电 | 光学分辨率=12000DPI | 按键数=4个,5,Aigo无线光电鼠标 12000DPI 4键设计,采用12000DPI高精度光电技术，确保操作流畅无延迟 | 无线2.4G传输，信号稳定，减少干扰 | 4个独立按键设计，操作便捷高效,Aigo无线光电鼠标，搭载12000DPI高精度传感器，提供卓越的定位精度和响应速度。采用2.4G无线传输技术，确保信号稳定，减少干扰。配备4个独立按键，操作更加便捷高效。,1,4,5,1,2,1,12000DPI不能推出高精度定位或保证无延迟
602684369098,3C数码,鼠标,品牌=探迅 | 型号=T6B | 接口类型=USB | 工作方式=光电 | 光学分辨率=1600dpi | 按键数=6个 | 无线技术=2.4GHZ语音打字 | 电源方式=自带充电,8,探迅 T6B 无线光电鼠标 USB接口 1600dpi 6键设计,采用2.4GHz无线技术，确保稳定流畅的打字体验 | 自带充电功能，省去频繁更换电池的麻烦 | 1600dpi高分辨率，精准捕捉每一个移动细节,探迅T6B是一款光电无线鼠标，配备USB接口，支持1600dpi高分辨率，提供6个按键，采用2.4GHz无线技术，自带充电功能，适用于办公和游戏等多种场景。,1,7,8,1,1,1,1600dpi不能推出精准捕捉移动细节
620004973618,3C数码,鼠标,品牌=Asus/华硕 | 型号=UT220 | 接口类型=USB | 工作方式=光电 | 光学分辨率=1000dpi | 按键数=2个,6,华硕UT220光电USB鼠标,采用1000dpi高精度光电技术，精准定位更高效 | 仅需USB接口即可轻松连接电脑，操作简便 | 配备2个独立按键，满足多种操作需求,华硕UT220光电USB鼠标，搭载1000dpi高精度光电传感器，确保每一次点击都能精准到位。通过USB接口快速连接电脑，无需复杂设置。配备2个独立按键，无论是浏览网页还是游戏操控，都能提供流畅体验。,1,5,6,1,1,1,1000dpi不能推出精准定位
623882882335,3C数码,鼠标,型号=360 | 接口类型=USB | 工作方式=光电 | 光学分辨率=1600dpi | 按键数=4个 | 无线技术=2.4GHz | 电源方式=一节五号电池,7,360光电USB有线鼠标 2.4G无线4键设计,采用1600dpi高精度光电传感器，确保操作流畅无延迟 | 配备2.4GHz无线技术，传输稳定，减少干扰 | 内置一节五号电池供电，使用便捷无需外接电源,这款360光电USB有线鼠标，搭载1600dpi高精度传感器，提供清晰的定位体验；2.4GHz无线技术确保信号稳定，减少干扰；内置一节五号电池供电，使用便捷。,1,6,7,0,3,1,1600dpi不能推出精准定位或保证无延迟；有线与2.4GHz无线相互矛盾
545593037598,家居日用,保温杯,品牌=将军令 | 型号=JJL260 | 材质=304不锈钢 | 容量=301mL(含)-400mL(含) | 保温时长=6小时42度以上 | 杯子样式=大肚杯 | 适用人群=学生 | 适用场景=学校,8,将军令 JJL260 304不锈钢大肚杯 学校专用保温杯,采用304不锈钢材质，安全耐用，耐腐蚀性强 | 保温效果出色，6小时内保持水温在42度以上 | 大肚杯设计，方便握持，喝水更省力,这款将军令 JJL260 保温杯选用304不锈钢材质，确保安全健康；保温性能优越，能够维持6小时内水温在42度以上；大肚杯设计便于学生在学校使用，轻松满足日常饮水需求。,1,6,7,1,0,1,未发现明显事实错误；容量未表达
559887711431,家居日用,保温杯,品牌=富光 | 型号=车载弹跳杯组合 | 材质=304不锈钢 | 容量=401mL(含)-500mL(含) | 保温时长=6小时(含)-12小时(不含) | 杯子样式=直身杯 | 适用人群=大众 | 适用场景=日常送礼,8,富光车载弹跳杯组合，401-500ml直身杯，304不锈钢材质，6-12小时保温,采用304不锈钢材质，耐腐蚀耐用 | 直身杯设计，稳固不易倾倒 | 6-12小时长效保温，保持饮品温度,富光车载弹跳杯组合，选用优质304不锈钢材质，确保长久使用不生锈。直身杯设计，稳固可靠，适合各种场合使用。保温效果出色，6-12小时内保持饮品温度，是日常送礼的理想选择。,1,5,7,1,1,1,直身杯型不足以支持稳固不易倾倒；大众适用未表达
562660919726,家居日用,保温杯,品牌=双狮 | 型号=SS-56 | 材质=304不锈钢 | 容量=901mL(含)-1L(含) | 保温时长=6小时(含)-12小时(不含) | 杯子样式=直身杯 | 适用人群=大众 | 适用场景=运动,8,双狮 SS-56 304不锈钢直身杯 901mL-1L 大众运动保温杯,采用304不锈钢材质，耐腐蚀耐用 | 直身设计，便于携带，适合运动场合 | 保温效果佳，6-12小时保持饮品温度,双狮SS-56保温杯，选用优质304不锈钢材质，确保长久使用不易生锈。直身杯型设计，方便携带，特别适合运动爱好者。保温性能出色，能够保持饮品温度长达6到12小时，让您的运动时刻保持最佳状态。,1,6,7,1,0,1,未发现明显事实错误；大众适用未表达
566531828259,家居日用,保温杯,品牌=得力 | 型号=6148 | 材质=304不锈钢 | 容量=301mL(含)-400mL(含) | 保温时长=6小时(含)-24小时(不含) | 杯子样式=有手柄 | 适用人群=大众 | 适用场景=旅行,8,得力6148 304不锈钢保温杯 便携旅行专用,采用304不锈钢材质，耐腐蚀耐用 | 保温效果佳，6小时到24小时保温 | 设计有手柄，便于携带使用,得力6148保温杯选用304不锈钢材质，耐腐蚀且耐用。保温性能出色，可保持饮品温度6小时至24小时。杯身设计有手柄，方便携带，适合日常旅行使用。,1,5,6,1,0,1,未发现明显事实错误；容量和大众适用未表达
576463385175,家居日用,保温杯,品牌=TFK(餐饮具) | 型号=SN6004 | 材质=316不锈钢 | 容量=401mL(含)-500mL(含) | 保温时长=6小时42度以上 | 杯子样式=直身杯 | 适用人群=大众 | 适用场景=商用,8,TFK SN6004 316不锈钢直身杯 商用保温杯,采用316不锈钢材质，耐腐蚀性强，持久耐用 | 保温效果出色，6小时内保持42度以上温度 | 直身杯设计，简洁大方，适用于各种商用场合,TFK SN6004保温杯选用优质316不锈钢材质，确保长久使用不易生锈。保温性能优越，能够维持6小时内42度以上的温热状态。杯体设计简约，适合大众日常及商用需求。,1,5,7,1,0,1,未发现明显事实错误；容量未表达
581329948812,家居日用,保温杯,品牌=御玺 | 型号=yx-1703 | 材质=304不锈钢 | 容量=601mL(含)-700mL(含) | 保温时长=6小时(含)-24小时(不含) | 杯子样式=子弹头型 | 适用人群=大众 | 适用场景=旅行,8,御玺 yx-1703 304不锈钢子弹头型保温杯,采用304不锈钢材质，耐腐蚀耐用性强 | 保温效果出色，可保持6到24小时的温度 | 子弹头型设计，携带方便，适合旅行使用,御玺 yx-1703 保温杯，选用优质304不锈钢材质，确保长久使用不易生锈。保温性能优越，能够维持6至24小时的适宜温度，满足日常及旅行需求。子弹头型设计，便于携带，是大众出行的理想选择。,1,6,7,1,0,1,未发现明显事实错误；容量未表达
581689863460,家居日用,保温杯,品牌=TAFUCO/泰福高 | 型号=5490组合 | 材质=316不锈钢 | 容量=501mL(含)-600mL(含) | 保温时长=12小时(含)-24小时(不含) | 杯子样式=直身杯 | 适用人群=儿童 | 适用场景=日常送礼,8,TAFUCO/泰福高 5490组合直身杯 316不锈钢保温杯 儿童适用 日常用礼,采用316不锈钢材质，安全耐用，适合儿童使用 | 直身杯设计，便于携带，保温效果长达12-24小时 | 适用于日常送礼，美观大方，提升礼品档次,TAFUCO/泰福高的5490组合直身杯，选用316不锈钢材质，确保安全与耐用性，特别适合儿童使用。杯体设计简洁大方，保温时间可达12至24小时，方便日常携带。作为日常送礼的选择，它不仅实用，还能提升礼品的整体品质感。,1,6,7,1,0,1,未发现明显事实错误；容量未表达
591309078741,家居日用,保温杯,品牌=other/其他 | 型号=布丁狗 | 材质=304不锈钢 | 容量=301mL(含)-400mL(含) | 保温时长=6小时(含)-12小时(不含) | 杯子样式=直身杯 | 适用人群=大众 | 适用场景=日常送礼,8,304不锈钢直身杯 布丁狗保温杯 适合日常送礼,采用304不锈钢材质，安全耐用，耐腐蚀性强 | 直身杯设计，线条流畅，握感舒适 | 保温效果佳，6到12小时保持饮品温度,这款布丁狗保温杯选用优质304不锈钢材质，确保使用安全与长久。杯体设计简洁大方，符合直身杯的优雅风格，手感舒适。保温性能出色，能够有效保持饮品温度达6至12小时，无论是日常饮用还是作为礼物赠送都非常合适。,1,4,5,1,0,1,未发现明显事实错误；品牌为占位值，容量和大众适用未表达
606991731175,家居日用,保温杯,品牌=other/其他 | 型号=纯色保温杯 | 材质=304不锈钢 | 容量=401mL(含)-500mL(含) | 保温时长=6小时以上 | 杯子样式=直身杯 | 适用人群=学生 | 适用场景=运动,8,401-500ml 304不锈钢直身杯 学生运动专用保温杯,采用304不锈钢材质，耐腐蚀耐用 | 保温效果出色，6小时以上保持温度 | 直身设计，便于携带和使用,这款401-500ml的直身保温杯，选用优质304不锈钢材质，不仅耐腐蚀而且耐用。保温效果持久，能够保持6小时以上的温度。专为学生和运动爱好者设计，方便携带，适合日常运动场合使用。,1,5,6,1,0,1,未发现明显事实错误；品牌为占位值且型号未充分表达
608335015563,家居日用,保温杯,品牌=guloo | 型号=bwb-027 | 材质=304不锈钢 | 容量=301mL(含)-400mL(含) | 保温时长=12小时(含)-24小时(不含) | 杯子样式=有手柄,6,guloo bwb-027 304不锈钢保温杯,采用304不锈钢材质，安全耐用，耐腐蚀性强 | 保温效果佳，12小时以上保持饮品温度 | 设计有手柄，握感舒适，便于携带,guloo bwb-027保温杯选用优质304不锈钢材质，确保使用安全与长久；保温性能出色，可维持12小时以上的温热；杯身配备手柄，方便抓握，适合日常出行使用。,1,4,5,1,0,1,未发现明显事实错误；容量未表达
609629279071,家居日用,保温杯,品牌=other/其他 | 型号=999 | 材质=304不锈钢 | 容量=301mL(含)-400mL(含) | 保温时长=8小时 | 杯子样式=子弹头型 | 适用人群=大众,7,304不锈钢子弹头保温杯 999款 大众适用,采用304不锈钢材质，耐腐蚀耐用 | 保温效果出色，8小时内保持水温 | 子弹头设计，握感舒适，携带方便,这款304不锈钢子弹头保温杯，容量适中，适合日常使用。它具有良好的保温性能，能够保持水温达8小时之久。设计上注重人体工学，手感舒适，便于携带。适用于各种场合，是大众用户的理想选择。,1,4,5,1,0,1,未发现明显事实错误；品牌为占位值且容量未明确表达
609762128375,家居日用,保温杯,品牌=卡西菲 | 型号=304内胆真空不锈钢 | 材质=304不锈钢 | 容量=201mL(含)-300mL(含) | 保温时长=6小时(含)-12小时(不含) | 杯子样式=大肚杯 | 适用人群=大众 | 适用场景=日常送礼,8,卡西菲304不锈钢大肚杯保温杯，201-300ml，6-12小时保温,采用304不锈钢材质，安全健康，耐腐蚀性强 | 大肚杯设计，方便握持，喝水更省力 | 6-12小时保温效果佳，保持饮品温度更久,这款卡西菲304不锈钢大肚杯保温杯，容量在201-300ml之间，选用优质304不锈钢材质，确保使用安全与长久耐用。大肚杯设计便于手握，适合日常饮用。保温效果出色，能够维持6-12小时的适宜温度，是日常送礼的理想选择。,1,4,6,1,0,1,未发现明显事实错误；型号未完整表达且大众适用未表达
625037263815,家居日用,保温杯,品牌=CMSH/草莓生活 | 型号=0706 | 材质=304不锈钢 | 容量=301mL(含)-400mL(含) | 保温时长=6小时(含)-12小时(不含) | 杯子样式=直身杯 | 适用人群=大众 | 适用场景=日常送礼,8,CMSH/草莓生活 304不锈钢直身杯 301-400ml 6-12小时保温 日常用礼,采用304不锈钢材质，耐腐蚀易清洗，持久耐用。 | 直身杯设计，线条流畅，握感舒适，适合日常使用。 | 保温效果佳，6-12小时保持饮品温度，满足多种需求。,这款CMSH/草莓生活的304不锈钢直身杯，容量在301-400毫升之间，保温时间长达6-12小时，适用于日常饮用及送礼场合。杯体设计简洁大方，既美观又实用，是您日常生活中的理想选择。,1,3,6,1,0,1,未发现明显事实错误；型号和大众适用未表达
547995479552,家居日用,垃圾桶,品牌=星日 | 外壳材质=塑料 | 形状=长筒形 | 容量=8L | 垃圾桶类型=收纳桶 | 开合方式=无盖 | 适用场景=家庭使用,7,星日8L长筒形无盖塑料收纳桶 家庭使用,采用优质塑料材质，耐用轻便，不易破损 | 长筒形设计，节省空间，适合小户型家庭使用 | 无盖设计便于投放垃圾，保持室内空气流通,星日8L长筒形无盖塑料收纳桶，适用于家庭日常使用。采用环保塑料材质，轻巧耐用；长筒形设计有效节省空间，特别适合小户型家庭；无盖设计方便投放垃圾，同时保证室内空气流通。,1,7,7,1,3,1,塑料材质不能推出耐用或不易破损，也不能直接推出环保
567398743698,家居日用,垃圾桶,品牌=宏大 | 外壳材质=塑料 | 形状=圆桶形 | 容量=10L | 垃圾桶类型=收纳桶 | 开合方式=无盖 | 适用场景=家庭使用,7,宏大10L圆桶形无盖塑料收纳桶 家庭使用,采用优质塑料材质，耐用轻便，不易破损 | 圆桶形设计，节省空间，适合小户型家庭使用 | 无盖设计便于投放垃圾，保持室内空气流通,宏大10L圆桶形无盖塑料收纳桶，适用于家庭日常使用。采用环保塑料材质，轻巧耐用；圆桶形设计有效节省空间，特别适合小户型家庭；无盖设计方便投放垃圾，同时保证室内空气流通。,1,7,7,1,3,1,塑料材质不能推出耐用或不易破损，也不能直接推出环保
576150055638,家居日用,垃圾桶,品牌=Citylong/禧天龙 | 外壳材质=塑料 | 形状=长筒形 | 开合方式=按压式 | 适用场景=家庭使用,5,Citylong/禧天龙 长筒形按压式塑料垃圾桶 家庭使用,采用优质塑料材质，耐用且易清洁 | 长筒设计，容量大，适合家庭日常使用 | 按压式开合，操作简便，减少异味,这款Citylong/禧天龙长筒形按压式塑料垃圾桶，选用环保塑料材质，确保耐用性和易清洁性。其长筒设计增加了存储空间，非常适合家庭使用。按压式的开合方式不仅操作简单，还能有效减少垃圾异味，保持室内空气清新。,1,5,5,1,3,1,塑料材质不能推出耐用或环保，且未提供容量却写成大容量
577426751464,家居日用,垃圾桶,品牌=印象泰 | 形状=长筒形 | 容量=12L | 垃圾桶类型=摇盖式 | 开合方式=摇盖式 | 适用场景=家庭使用,6,印象泰长筒形12L摇盖式家庭垃圾桶,采用长筒形设计，空间利用率高，适合家庭使用 | 12L大容量设计，满足日常垃圾投放需求 | 摇盖式开合，操作便捷，减少异味散发,这款印象泰长筒形垃圾桶，采用12L的大容量设计，能够满足家庭日常使用的需求。其独特的摇盖式开合方式，不仅操作简便，还能有效减少垃圾异味的扩散。适用于家庭环境，是您家居生活的好帮手。,1,6,6,1,0,1,未发现明显事实错误
583797205123,家居日用,垃圾桶,品牌=嘉耐特 | 外壳材质=不锈钢 | 形状=长筒形 | 容量=12L | 适用场景=家庭使用,5,嘉耐特12L长筒形不锈钢垃圾桶 家庭适用,采用优质不锈钢材质，耐用抗腐蚀 | 长筒形设计，节省空间，美观大方 | 12L大容量，满足家庭日常垃圾收纳需求,嘉耐特12L长筒形不锈钢垃圾桶，选用高品质不锈钢材质，确保长久使用不易生锈。长筒形设计不仅节省空间，还让垃圾桶更加符合现代家居审美。12L的大容量设计，能够轻松应对家庭日常垃圾收纳，保持家居环境整洁。,1,4,5,1,0,1,未发现明显事实错误
595487807549,家居日用,垃圾桶,品牌=泰禾 | 外壳材质=塑料 | 形状=圆桶形 | 容量=8L | 垃圾桶类型=脚踏式 | 开合方式=脚踏式 | 适用场景=家庭使用,7,泰禾8L脚踏式圆桶形塑料垃圾桶 家庭适用,采用优质塑料材质，耐用抗摔 | 脚踏开合设计，操作便捷省力 | 圆桶形外观，节省空间，美观大方,这款泰禾8L脚踏式垃圾桶，采用环保塑料材质，坚固耐用。圆桶形设计，不仅节省空间，还非常美观。脚踏开合方式，操作简单方便，适用于家庭日常使用。,1,6,7,1,3,1,塑料材质不能推出耐用、抗摔或环保
602079265226,家居日用,垃圾桶,品牌=福殿(厨房用具) | 外壳材质=塑料 | 容量=12L以上 | 垃圾桶类型=收纳桶 | 适用场景=家庭使用,5,福殿12L以上塑料收纳桶 家庭使用,采用优质塑料材质，耐用不易变形 | 大容量设计，满足家庭日常使用需求 | 简约风格，适合多种家居环境收纳,福殿12L以上塑料收纳桶，选用环保塑料材质，坚固耐用；容量适中，能够满足家庭日常垃圾处理需求；外观简洁大方，适用于各种家居环境，方便收纳整理。,1,4,5,1,3,1,塑料材质不能推出耐用、不易变形或环保
609039324433,家居日用,垃圾桶,品牌=EXPED SMART/西卫 | 外壳材质=塑料 | 形状=长筒形 | 容量=12L以上 | 适用场景=家庭使用,5,EXPED SMART西卫长筒形12L以上塑料垃圾桶 家庭使用,采用优质塑料材质，耐用且易清洁 | 长筒形设计，节省空间，更显美观 | 12L以上的容量，满足家庭日常使用需求,这款EXPED SMART西卫垃圾桶采用塑料材质，具有良好的耐久性和易清洁性。其长筒形设计不仅节省空间，还能提升家居环境的整体美感。12L以上的容量能够满足家庭日常垃圾处理的需求，是您理想的家庭垃圾桶选择。,1,4,5,1,1,1,塑料材质不能推出耐用
618263479034,家居日用,垃圾桶,外壳材质=塑料 | 形状=长筒形 | 容量=12L以上 | 适用场景=家庭使用,4,12L以上长筒形塑料垃圾桶 家庭使用,采用优质塑料材质，耐用不易变形 | 长筒形设计，节省空间，更显美观 | 大容量12L以上，满足家庭日常垃圾处理需求,这款12L以上的长筒形塑料垃圾桶，选用环保耐用的塑料材质，不仅坚固耐用，而且不易变形。其独特的长筒形设计，不仅节省了家居空间，还让整个垃圾桶看起来更加整洁美观。适用于家庭日常使用，大容量设计能够轻松应对各种垃圾处理需求。,1,4,4,1,3,1,塑料材质不能推出耐用、不易变形或环保
619501332263,家居日用,垃圾桶,品牌=日惜 | 外壳材质=塑料 | 形状=长筒形 | 容量=10L | 垃圾桶类型=收纳桶 | 开合方式=按压式 | 适用场景=家庭使用,7,日惜10L长筒形按压式塑料收纳桶,采用优质塑料材质，耐用轻便 | 长筒形设计，节省空间，美观大方 | 按压式开合，操作便捷，卫生易清理,日惜10L长筒形按压式塑料收纳桶，适用于家庭日常使用。采用环保塑料材质，耐用轻便；长筒形设计，有效节省空间，外观时尚美观；按压式开合设计，操作简便，清洁更卫生。,1,6,7,1,2,1,塑料材质不能推出耐用或环保
620165221976,家居日用,垃圾桶,品牌=勤业 | 外壳材质=塑料 | 形状=圆桶形 | 容量=8L | 垃圾桶类型=纸篓 | 开合方式=摇盖式 | 适用场景=家庭使用,7,勤业8L圆桶形塑料纸篓，摇盖式设计，适合家庭使用,采用优质塑料材质，耐用且环保 | 圆桶形设计，节省空间，美观大方 | 摇盖式开合，操作简便，易清洁,这款勤业8L圆桶形塑料纸篓，专为家庭使用设计。采用坚固耐用的塑料材质，确保长期使用不易损坏。圆桶形的设计不仅节省空间，还能让家居环境更加整洁美观。摇盖式的开合方式，操作简单快捷，方便日常清理，保持家居卫生。,1,7,7,1,2,1,塑料材质不能推出耐用或环保
623126145078,家居日用,垃圾桶,外壳材质=塑料 | 形状=圆桶形 | 垃圾桶类型=收纳桶 | 开合方式=摇盖式,4,塑料圆桶形摇盖式收纳垃圾桶,采用优质塑料材质，耐用轻便，不易破损 | 圆桶形设计，节省空间，适合小户型使用 | 摇盖式开合，操作简便，方便投放垃圾,这款塑料圆桶形摇盖式收纳垃圾桶，采用优质塑料材质，耐用轻便，不易破损。圆桶形设计巧妙利用空间，特别适合小户型家庭使用。摇盖式开合设计，操作简便，方便投放垃圾，是家居生活中不可或缺的好帮手。,1,3,4,1,2,1,塑料材质不能推出耐用或不易破损
547702894728,家居日用,拖把,"品牌=奥尊 | 型号=AZ-T010 | 杆材质=不锈钢 | 拖布材质=超细纤维 | 拖把杆类型=提升杆+塑料盘,提升杆+不锈钢盘 | 驱动类型=双驱动 | 电源方式=手动",7,奥尊 AZ-T010 双驱动手动提升杆拖把 超细纤维拖布 家居清洁神器,采用双驱动设计，清洁更高效 | 不锈钢提升杆，坚固耐用 | 超细纤维拖布，吸水力强,奥尊 AZ-T010 拖把，采用双驱动设计，提升清洁效率；配备不锈钢提升杆，坚固耐用；超细纤维拖布，吸水力强，轻松应对各种污渍，是家居清洁的理想选择。,1,6,6,1,0,1,未发现明显事实错误；拖把杆类型未完整表达
562289059045,家居日用,拖把,品牌=other/其他 | 型号=084 | 杆材质=不锈钢 | 拖布材质=超细纤维 | 电源方式=手动,5,不锈钢杆超细纤维拖把084，耐用易清洁,采用不锈钢材质杆，坚固耐用不易生锈 | 超细纤维拖布，吸水性强，清洁效果佳 | 手动操作设计，使用灵活方便,这款拖把采用不锈钢材质杆，坚固耐用，不易生锈；搭配超细纤维拖布，吸水性强，清洁效果出色。操作简单，采用手动设计，使用灵活方便。,1,4,4,1,0,1,未发现明显事实错误；品牌为占位值且未表达
582839837483,家居日用,拖把,品牌=轩源世佳 | 型号=001 | 杆材质=不锈钢 | 拖把杆类型=提升杆+不锈钢盘 | 驱动类型=双驱动 | 电源方式=手动,6,轩源世佳001双驱动不锈钢拖把,采用双驱动设计，清洁更高效 | 不锈钢材质杆体，坚固耐用 | 提升杆+不锈钢盘设计，操作便捷,轩源世佳001款拖把，采用双驱动设计，清洁效率更高；杆体选用不锈钢材质，坚固耐用；配备提升杆和不锈钢盘，操作更加便捷。,1,5,5,1,0,1,未发现明显事实错误；手动供电未表达
583457250405,家居日用,拖把,品牌=艾妻 | 型号=1802-2 | 杆材质=不锈钢 | 拖布材质=超细纤维 | 拖把杆类型=提升杆+不锈钢盘 | 驱动类型=双驱动,6,艾妻 1802-2 双驱动不锈钢提升杆拖把,采用双驱动设计，清洁更高效 | 不锈钢提升杆搭配超细纤维拖布，耐用易清洗 | 提升杆+不锈钢盘设计，操作更省力,艾妻1802-2双驱动不锈钢提升杆拖把，专为家庭清洁设计。采用双驱动技术，提升清洁效率；不锈钢提升杆与超细纤维拖布结合，确保耐用性和易清洁性；提升杆+不锈钢盘的设计让操作更加省力便捷。,1,6,6,1,0,1,未发现明显事实错误
587244433192,家居日用,拖把,品牌=千木寻 | 型号=qmx6108 | 杆材质=不锈钢 | 拖布材质=超细纤维 | 拖把杆类型=提升杆+不锈钢盘 | 驱动类型=双驱动 | 电源方式=手动,7,千木寻 qmx6108 双驱动不锈钢提升杆拖把 超细纤维拖布,采用双驱动设计，清洁更高效 | 不锈钢提升杆搭配不锈钢盘，耐用稳固 | 超细纤维拖布，吸水性强，易清洗,这款千木寻 qmx6108 拖把，采用双驱动设计，提升清洁效率；配备不锈钢提升杆和不锈钢盘，确保使用过程中的稳定性和耐用性；超细纤维拖布设计，不仅吸水性强，而且易于清洗，是家居清洁的理想选择。,1,5,6,1,0,1,未发现明显事实错误；手动供电未表达
599620329880,家居日用,拖把,品牌=喜佳优 | 型号=7283 | 杆材质=不锈钢 | 挤水方式=对折式,4,喜佳优7283不锈钢对折式拖把，耐用易清洗,采用不锈钢材质，坚固耐用，不易生锈 | 对折式设计，方便快速挤干水分，省时省力 | 适用于家庭日常清洁，轻松应对各种地面,喜佳优7283拖把，选用优质不锈钢杆，确保长久使用不生锈；对折式设计让拖把快速挤干，操作便捷高效。适合家庭多场景使用，是您日常清洁的好帮手。,1,4,4,1,0,1,未发现明显事实错误
604829061336,家居日用,拖把,品牌=益伟 | 型号=YW-JMTB | 杆材质=不锈钢 | 挤水方式=滚轮式,4,益伟 YW-JMTB 不锈钢滚轮式家居拖把,采用优质不锈钢材质，坚固耐用，不易生锈。 | 滚轮式设计，轻松高效地挤出水分，清洁更彻底。 | 专为家庭日常清洁设计，适用于多种地面材质。,益伟 YW-JMTB 拖把采用不锈钢材质制作，确保了产品的长久使用和防锈性能。其独特的滚轮式挤水设计，使得拖把在使用后能够快速挤干水分，提高清洁效率。这款拖把适用于各种家庭地面，是您日常家居清洁的理想选择。,1,4,4,1,0,1,未发现明显事实错误
607256389125,家居日用,拖把,品牌=福奉祥 | 型号=B2234 | 杆材质=不锈钢 | 拖布材质=超细纤维 | 电源方式=手动,5,福奉祥 B2234 不锈钢杆超细纤维拖把,采用不锈钢材质杆，坚固耐用，不易生锈。 | 超细纤维拖布，吸水性强，清洁效果更佳。 | 手动操作设计，使用灵活方便，适合各种地面清洁。,福奉祥 B2234 拖把，选用优质不锈钢材质杆，确保长久使用不变形；搭配超细纤维拖布，高效吸水，轻松应对各种污渍。手动操作设计，适应不同清洁需求，是家居清洁的理想选择。,1,5,5,1,0,1,未发现明显事实错误
614194957336,家居日用,拖把,品牌=阿普达(家居) | 型号=BD-123 | 杆材质=不锈钢 | 挤水方式=对折式,4,阿普达不锈钢杆对折式拖把 BD-123,采用优质不锈钢材质，坚固耐用，不易生锈。 | 对折式设计，方便收纳，节省空间，使用更灵活。 | 专为家庭清洁设计，轻松应对各种地面污渍。,这款阿普达不锈钢杆对折式拖把，采用高品质不锈钢材质，确保了产品的长久耐用性。对折式设计使得它在不使用时可以轻松折叠，节省存储空间，非常适合小户型家庭。它适用于多种地面，能够有效清除地板上的污渍和灰尘，是日常家居清洁的理想选择。,1,3,4,1,1,1,把对折式挤水误写成可折叠收纳，并据此扩展小户型场景
618416951039,家居日用,拖把,品牌=粉吾 | 型号=XBL-CDPT_MozQJ | 杆材质=不锈钢 | 拖布材质=超细纤维 | 电源方式=手动,5,粉吾 XBL-CDPT 手动超细纤维拖把，不锈钢杆设计,采用超细纤维拖布，吸水性强，清洁更彻底 | 不锈钢材质杆体，坚固耐用，使用更安全 | 手动操作设计，省力便捷，适合各种地面清洁,粉吾 XBL-CDPT 手动超细纤维拖把，选用优质不锈钢杆，确保长久耐用；搭配高效超细纤维拖布，轻松应对各种污渍，适用于家庭日常清洁，操作简单，省时省力。,1,4,4,1,1,1,不锈钢杆不能说明整机使用更安全；型号被截断
